"","Year","Cause","Age","Female","Male"
"4085",1998,1,Total,458935,393447
"4085",1998,1,0,1579,2089
"4085",1998,1,1,167,192
"4085",1998,1,2,99,130
"4085",1998,1,3,64,72
"4085",1998,1,4,48,70
"4085",1998,1,5 - 9,209,301
"4085",1998,1,10 - 14,256,404
"4085",1998,1,15 - 19,650,1523
"4085",1998,1,20 - 24,663,2069
"4085",1998,1,25 - 29,960,2469
"4085",1998,1,30 - 34,1548,3770
"4085",1998,1,35 - 39,2597,5435
"4085",1998,1,40 - 44,3879,7969
"4085",1998,1,45 - 49,5852,11242
"4085",1998,1,50 - 54,7102,14228
"4085",1998,1,55 - 59,13354,28394
"4085",1998,1,60 - 64,18789,39178
"4085",1998,1,65 - 69,25872,48160
"4085",1998,1,70 - 74,43988,53454
"4085",1998,1,75 - 79,67777,55922
"4085",1998,1,80 - 84,74416,44097
"4085",1998,1,85 - 89,106651,47058
"4085",1998,1,90 - 94,62877,20730
"4085",1998,1,95+,19538,4491
"4085",1998,1,UNK,0,0
"4085",1998,2,Total,3863,3938
"4085",1998,2,0,17,29
"4085",1998,2,1,10,12
"4085",1998,2,2,5,7
"4085",1998,2,3,4,3
"4085",1998,2,4,0,1
"4085",1998,2,5 - 9,3,5
"4085",1998,2,10 - 14,5,4
"4085",1998,2,15 - 19,10,19
"4085",1998,2,20 - 24,6,18
"4085",1998,2,25 - 29,25,51
"4085",1998,2,30 - 34,38,109
"4085",1998,2,35 - 39,55,159
"4085",1998,2,40 - 44,62,167
"4085",1998,2,45 - 49,67,193
"4085",1998,2,50 - 54,66,204
"4085",1998,2,55 - 59,143,342
"4085",1998,2,60 - 64,181,403
"4085",1998,2,65 - 69,292,443
"4085",1998,2,70 - 74,474,505
"4085",1998,2,75 - 79,656,477
"4085",1998,2,80 - 84,553,329
"4085",1998,2,85 - 89,719,304
"4085",1998,2,90 - 94,379,126
"4085",1998,2,95+,93,28
"4085",1998,2,UNK,0,0
"4085",1998,3,Total,107106,111339
"4085",1998,3,0,16,10
"4085",1998,3,1,12,11
"4085",1998,3,2,8,15
"4085",1998,3,3,12,9
"4085",1998,3,4,10,4
"4085",1998,3,5 - 9,50,65
"4085",1998,3,10 - 14,40,86
"4085",1998,3,15 - 19,83,101
"4085",1998,3,20 - 24,79,154
"4085",1998,3,25 - 29,193,208
"4085",1998,3,30 - 34,462,458
"4085",1998,3,35 - 39,1056,795
"4085",1998,3,40 - 44,1702,1617
"4085",1998,3,45 - 49,2910,3167
"4085",1998,3,50 - 54,3765,4847
"4085",1998,3,55 - 59,7084,10882
"4085",1998,3,60 - 64,8866,14843
"4085",1998,3,65 - 69,10532,17460
"4085",1998,3,70 - 74,14750,17833
"4085",1998,3,75 - 79,17991,16217
"4085",1998,3,80 - 84,14397,10172
"4085",1998,3,85 - 89,15225,8883
"4085",1998,3,90 - 94,6462,3010
"4085",1998,3,95+,1401,492
"4085",1998,3,UNK,0,0
"4085",1998,4,Total,242103,169295
"4085",1998,4,0,20,25
"4085",1998,4,1,17,11
"4085",1998,4,2,8,14
"4085",1998,4,3,3,2
"4085",1998,4,4,5,7
"4085",1998,4,5 - 9,20,15
"4085",1998,4,10 - 14,23,20
"4085",1998,4,15 - 19,26,69
"4085",1998,4,20 - 24,56,88
"4085",1998,4,25 - 29,118,168
"4085",1998,4,30 - 34,208,427
"4085",1998,4,35 - 39,354,907
"4085",1998,4,40 - 44,625,1730
"4085",1998,4,45 - 49,992,2899
"4085",1998,4,50 - 54,1316,4054
"4085",1998,4,55 - 59,2783,8817
"4085",1998,4,60 - 64,5367,14071
"4085",1998,4,65 - 69,9462,19634
"4085",1998,4,70 - 74,19285,23718
"4085",1998,4,75 - 79,34683,27073
"4085",1998,4,80 - 84,43570,23557
"4085",1998,4,85 - 89,67967,26798
"4085",1998,4,90 - 94,41899,12412
"4085",1998,4,95+,13296,2779
"4085",1998,4,UNK,0,0
"4085",1998,5,Total,12970,10619
"4085",1998,5,0,278,411
"4085",1998,5,1,19,20
"4085",1998,5,2,5,9
"4085",1998,5,3,1,3
"4085",1998,5,4,2,3
"4085",1998,5,5 - 9,9,12
"4085",1998,5,10 - 14,14,10
"4085",1998,5,15 - 19,34,124
"4085",1998,5,20 - 24,35,120
"4085",1998,5,25 - 29,54,145
"4085",1998,5,30 - 34,68,255
"4085",1998,5,35 - 39,137,415
"4085",1998,5,40 - 44,157,492
"4085",1998,5,45 - 49,221,622
"4085",1998,5,50 - 54,237,638
"4085",1998,5,55 - 59,342,1000
"4085",1998,5,60 - 64,423,1067
"4085",1998,5,65 - 69,497,947
"4085",1998,5,70 - 74,762,824
"4085",1998,5,75 - 79,1148,756
"4085",1998,5,80 - 84,1511,702
"4085",1998,5,85 - 89,2900,995
"4085",1998,5,90 - 94,2730,766
"4085",1998,5,95+,1386,283
"4085",1998,5,UNK,0,0
"4085",1998,6,Total,3435,6285
"4085",1998,6,0,0,1
"4085",1998,6,1,0,1
"4085",1998,6,2,0,0
"4085",1998,6,3,0,0
"4085",1998,6,4,0,0
"4085",1998,6,5 - 9,0,0
"4085",1998,6,10 - 14,1,2
"4085",1998,6,15 - 19,24,38
"4085",1998,6,20 - 24,42,156
"4085",1998,6,25 - 29,54,211
"4085",1998,6,30 - 34,69,326
"4085",1998,6,35 - 39,112,442
"4085",1998,6,40 - 44,149,592
"4085",1998,6,45 - 49,153,625
"4085",1998,6,50 - 54,144,583
"4085",1998,6,55 - 59,181,825
"4085",1998,6,60 - 64,208,696
"4085",1998,6,65 - 69,149,512
"4085",1998,6,70 - 74,195,343
"4085",1998,6,75 - 79,254,279
"4085",1998,6,80 - 84,408,208
"4085",1998,6,85 - 89,673,281
"4085",1998,6,90 - 94,469,135
"4085",1998,6,95+,150,29
"4085",1998,6,UNK,0,0
"4085",1998,7,Total,8691,7225
"4085",1998,7,0,18,49
"4085",1998,7,1,9,17
"4085",1998,7,2,8,8
"4085",1998,7,3,7,9
"4085",1998,7,4,4,10
"4085",1998,7,5 - 9,17,28
"4085",1998,7,10 - 14,17,30
"4085",1998,7,15 - 19,13,49
"4085",1998,7,20 - 24,21,54
"4085",1998,7,25 - 29,26,65
"4085",1998,7,30 - 34,46,73
"4085",1998,7,35 - 39,83,132
"4085",1998,7,40 - 44,107,153
"4085",1998,7,45 - 49,130,201
"4085",1998,7,50 - 54,130,233
"4085",1998,7,55 - 59,263,354
"4085",1998,7,60 - 64,391,503
"4085",1998,7,65 - 69,491,658
"4085",1998,7,70 - 74,956,871
"4085",1998,7,75 - 79,1507,1259
"4085",1998,7,80 - 84,1618,1128
"4085",1998,7,85 - 89,1887,988
"4085",1998,7,90 - 94,800,323
"4085",1998,7,95+,142,30
"4085",1998,7,UNK,0,0
"4085",1998,8,Total,14939,8255
"4085",1998,8,0,11,18
"4085",1998,8,1,3,8
"4085",1998,8,2,4,2
"4085",1998,8,3,1,1
"4085",1998,8,4,3,3
"4085",1998,8,5 - 9,8,7
"4085",1998,8,10 - 14,5,16
"4085",1998,8,15 - 19,13,13
"4085",1998,8,20 - 24,9,25
"4085",1998,8,25 - 29,23,36
"4085",1998,8,30 - 34,25,50
"4085",1998,8,35 - 39,42,85
"4085",1998,8,40 - 44,52,125
"4085",1998,8,45 - 49,101,218
"4085",1998,8,50 - 54,94,241
"4085",1998,8,55 - 59,275,510
"4085",1998,8,60 - 64,521,841
"4085",1998,8,65 - 69,883,1091
"4085",1998,8,70 - 74,1625,1187
"4085",1998,8,75 - 79,2702,1268
"4085",1998,8,80 - 84,2790,1015
"4085",1998,8,85 - 89,3598,1066
"4085",1998,8,90 - 94,1746,368
"4085",1998,8,95+,405,61
"4085",1998,8,UNK,0,0
"4085",1998,9,Total,19683,20827
"4085",1998,9,0,3,6
"4085",1998,9,1,3,5
"4085",1998,9,2,1,1
"4085",1998,9,3,1,2
"4085",1998,9,4,0,1
"4085",1998,9,5 - 9,5,4
"4085",1998,9,10 - 14,0,7
"4085",1998,9,15 - 19,5,8
"4085",1998,9,20 - 24,10,20
"4085",1998,9,25 - 29,25,74
"4085",1998,9,30 - 34,108,252
"4085",1998,9,35 - 39,240,593
"4085",1998,9,40 - 44,416,1074
"4085",1998,9,45 - 49,591,1379
"4085",1998,9,50 - 54,592,1452
"4085",1998,9,55 - 59,993,2490
"4085",1998,9,60 - 64,1221,2957
"4085",1998,9,65 - 69,1341,2602
"4085",1998,9,70 - 74,1988,2327
"4085",1998,9,75 - 79,2759,2011
"4085",1998,9,80 - 84,2869,1392
"4085",1998,9,85 - 89,3881,1438
"4085",1998,9,90 - 94,2035,632
"4085",1998,9,95+,596,100
"4085",1998,9,UNK,0,0
"4085",1998,10,Total,6129,4606
"4085",1998,10,0,0,1
"4085",1998,10,1,1,1
"4085",1998,10,2,2,0
"4085",1998,10,3,0,0
"4085",1998,10,4,0,0
"4085",1998,10,5 - 9,0,1
"4085",1998,10,10 - 14,2,0
"4085",1998,10,15 - 19,1,3
"4085",1998,10,20 - 24,2,2
"4085",1998,10,25 - 29,4,3
"4085",1998,10,30 - 34,10,16
"4085",1998,10,35 - 39,18,20
"4085",1998,10,40 - 44,26,60
"4085",1998,10,45 - 49,45,65
"4085",1998,10,50 - 54,42,84
"4085",1998,10,55 - 59,115,204
"4085",1998,10,60 - 64,190,349
"4085",1998,10,65 - 69,330,456
"4085",1998,10,70 - 74,586,570
"4085",1998,10,75 - 79,980,763
"4085",1998,10,80 - 84,1083,689
"4085",1998,10,85 - 89,1572,835
"4085",1998,10,90 - 94,880,381
"4085",1998,10,95+,240,103
"4085",1998,10,UNK,0,0
"4085",1998,11,Total,1578,1844
"4085",1998,11,0,1166,1453
"4085",1998,11,1,44,41
"4085",1998,11,2,22,28
"4085",1998,11,3,14,18
"4085",1998,11,4,7,10
"4085",1998,11,5 - 9,23,27
"4085",1998,11,10 - 14,24,23
"4085",1998,11,15 - 19,28,24
"4085",1998,11,20 - 24,19,21
"4085",1998,11,25 - 29,27,20
"4085",1998,11,30 - 34,19,17
"4085",1998,11,35 - 39,12,22
"4085",1998,11,40 - 44,9,20
"4085",1998,11,45 - 49,13,21
"4085",1998,11,50 - 54,23,17
"4085",1998,11,55 - 59,42,27
"4085",1998,11,60 - 64,22,20
"4085",1998,11,65 - 69,11,12
"4085",1998,11,70 - 74,18,8
"4085",1998,11,75 - 79,12,3
"4085",1998,11,80 - 84,7,4
"4085",1998,11,85 - 89,10,5
"4085",1998,11,90 - 94,6,1
"4085",1998,11,95+,0,2
"4085",1998,11,UNK,0,0
"4085",1998,12,Total,23206,25878
"4085",1998,12,0,7,14
"4085",1998,12,1,10,6
"4085",1998,12,2,5,6
"4085",1998,12,3,1,2
"4085",1998,12,4,0,2
"4085",1998,12,5 - 9,9,5
"4085",1998,12,10 - 14,12,21
"4085",1998,12,15 - 19,24,18
"4085",1998,12,20 - 24,22,23
"4085",1998,12,25 - 29,23,49
"4085",1998,12,30 - 34,35,74
"4085",1998,12,35 - 39,56,117
"4085",1998,12,40 - 44,94,165
"4085",1998,12,45 - 49,137,231
"4085",1998,12,50 - 54,203,452
"4085",1998,12,55 - 59,424,1029
"4085",1998,12,60 - 64,694,1774
"4085",1998,12,65 - 69,1131,2946
"4085",1998,12,70 - 74,2232,3912
"4085",1998,12,75 - 79,3378,4522
"4085",1998,12,80 - 84,3875,3838
"4085",1998,12,85 - 89,5632,4257
"4085",1998,12,90 - 94,3878,1982
"4085",1998,12,95+,1324,433
"4085",1998,12,UNK,0,0
"4085",1998,13,Total,12314,21581
"4085",1998,13,0,26,39
"4085",1998,13,1,31,54
"4085",1998,13,2,29,35
"4085",1998,13,3,18,19
"4085",1998,13,4,15,26
"4085",1998,13,5 - 9,58,119
"4085",1998,13,10 - 14,95,176
"4085",1998,13,15 - 19,367,1030
"4085",1998,13,20 - 24,348,1350
"4085",1998,13,25 - 29,345,1392
"4085",1998,13,30 - 34,398,1656
"4085",1998,13,35 - 39,388,1677
"4085",1998,13,40 - 44,434,1700
"4085",1998,13,45 - 49,444,1559
"4085",1998,13,50 - 54,429,1353
"4085",1998,13,55 - 59,608,1793
"4085",1998,13,60 - 64,571,1521
"4085",1998,13,65 - 69,583,1222
"4085",1998,13,70 - 74,814,1153
"4085",1998,13,75 - 79,1252,1097
"4085",1998,13,80 - 84,1310,892
"4085",1998,13,85 - 89,2053,1060
"4085",1998,13,90 - 94,1282,521
"4085",1998,13,95+,416,137
"4085",1998,13,UNK,0,0
"4085",1998,14,Total,277,431
"4085",1998,14,0,14,21
"4085",1998,14,1,3,3
"4085",1998,14,2,2,4
"4085",1998,14,3,1,2
"4085",1998,14,4,0,3
"4085",1998,14,5 - 9,4,9
"4085",1998,14,10 - 14,15,5
"4085",1998,14,15 - 19,11,17
"4085",1998,14,20 - 24,13,30
"4085",1998,14,25 - 29,24,44
"4085",1998,14,30 - 34,30,44
"4085",1998,14,35 - 39,21,45
"4085",1998,14,40 - 44,27,47
"4085",1998,14,45 - 49,21,36
"4085",1998,14,50 - 54,11,33
"4085",1998,14,55 - 59,19,34
"4085",1998,14,60 - 64,16,15
"4085",1998,14,65 - 69,4,16
"4085",1998,14,70 - 74,9,11
"4085",1998,14,75 - 79,16,5
"4085",1998,14,80 - 84,7,4
"4085",1998,14,85 - 89,6,2
"4085",1998,14,90 - 94,3,1
"4085",1998,14,95+,0,0
"4085",1998,14,UNK,0,0
"4085",1999,1,Total,455588,390742
"4085",1999,1,0,1516,1980
"4085",1999,1,1,136,173
"4085",1999,1,2,82,126
"4085",1999,1,3,63,90
"4085",1999,1,4,54,79
"4085",1999,1,5 - 9,234,320
"4085",1999,1,10 - 14,253,407
"4085",1999,1,15 - 19,667,1594
"4085",1999,1,20 - 24,670,2158
"4085",1999,1,25 - 29,881,2355
"4085",1999,1,30 - 34,1515,3457
"4085",1999,1,35 - 39,2591,5439
"4085",1999,1,40 - 44,3917,7835
"4085",1999,1,45 - 49,5755,11239
"4085",1999,1,50 - 54,7094,13923
"4085",1999,1,55 - 59,12702,26321
"4085",1999,1,60 - 64,19139,39739
"4085",1999,1,65 - 69,24866,46590
"4085",1999,1,70 - 74,42266,55921
"4085",1999,1,75 - 79,71635,58785
"4085",1999,1,80 - 84,65376,39270
"4085",1999,1,85 - 89,107060,46749
"4085",1999,1,90 - 94,66167,21331
"4085",1999,1,95+,20949,4861
"4085",1999,1,UNK,0,0
"4085",1999,2,Total,4678,4444
"4085",1999,2,0,16,22
"4085",1999,2,1,8,14
"4085",1999,2,2,5,9
"4085",1999,2,3,2,6
"4085",1999,2,4,3,2
"4085",1999,2,5 - 9,10,4
"4085",1999,2,10 - 14,5,8
"4085",1999,2,15 - 19,16,20
"4085",1999,2,20 - 24,12,22
"4085",1999,2,25 - 29,32,51
"4085",1999,2,30 - 34,36,100
"4085",1999,2,35 - 39,75,180
"4085",1999,2,40 - 44,49,190
"4085",1999,2,45 - 49,77,208
"4085",1999,2,50 - 54,95,203
"4085",1999,2,55 - 59,147,302
"4085",1999,2,60 - 64,254,462
"4085",1999,2,65 - 69,346,500
"4085",1999,2,70 - 74,580,610
"4085",1999,2,75 - 79,833,644
"4085",1999,2,80 - 84,597,354
"4085",1999,2,85 - 89,867,369
"4085",1999,2,90 - 94,475,123
"4085",1999,2,95+,138,41
"4085",1999,2,UNK,0,0
"4085",1999,3,Total,105657,110607
"4085",1999,3,0,12,10
"4085",1999,3,1,9,14
"4085",1999,3,2,13,18
"4085",1999,3,3,8,17
"4085",1999,3,4,7,16
"4085",1999,3,5 - 9,58,82
"4085",1999,3,10 - 14,38,87
"4085",1999,3,15 - 19,69,116
"4085",1999,3,20 - 24,102,148
"4085",1999,3,25 - 29,211,197
"4085",1999,3,30 - 34,471,388
"4085",1999,3,35 - 39,988,838
"4085",1999,3,40 - 44,1716,1630
"4085",1999,3,45 - 49,2793,3219
"4085",1999,3,50 - 54,3711,4938
"4085",1999,3,55 - 59,6745,10176
"4085",1999,3,60 - 64,9225,14912
"4085",1999,3,65 - 69,10153,16964
"4085",1999,3,70 - 74,14534,18810
"4085",1999,3,75 - 79,18644,16755
"4085",1999,3,80 - 84,12595,8986
"4085",1999,3,85 - 89,15307,8807
"4085",1999,3,90 - 94,6700,3032
"4085",1999,3,95+,1548,447
"4085",1999,3,UNK,0,0
"4085",1999,4,Total,239195,166927
"4085",1999,4,0,27,29
"4085",1999,4,1,12,14
"4085",1999,4,2,4,9
"4085",1999,4,3,5,5
"4085",1999,4,4,1,6
"4085",1999,4,5 - 9,15,23
"4085",1999,4,10 - 14,23,23
"4085",1999,4,15 - 19,50,56
"4085",1999,4,20 - 24,41,96
"4085",1999,4,25 - 29,109,172
"4085",1999,4,30 - 34,192,393
"4085",1999,4,35 - 39,361,829
"4085",1999,4,40 - 44,619,1692
"4085",1999,4,45 - 49,927,2851
"4085",1999,4,50 - 54,1253,3930
"4085",1999,4,55 - 59,2539,7957
"4085",1999,4,60 - 64,5190,14052
"4085",1999,4,65 - 69,8832,18485
"4085",1999,4,70 - 74,18103,24521
"4085",1999,4,75 - 79,36642,28564
"4085",1999,4,80 - 84,38021,20854
"4085",1999,4,85 - 89,67571,26492
"4085",1999,4,90 - 94,44324,12786
"4085",1999,4,95+,14334,3088
"4085",1999,4,UNK,0,0
"4085",1999,5,Total,12131,10448
"4085",1999,5,0,244,330
"4085",1999,5,1,20,26
"4085",1999,5,2,6,2
"4085",1999,5,3,5,6
"4085",1999,5,4,3,4
"4085",1999,5,5 - 9,14,13
"4085",1999,5,10 - 14,13,15
"4085",1999,5,15 - 19,23,82
"4085",1999,5,20 - 24,30,137
"4085",1999,5,25 - 29,48,147
"4085",1999,5,30 - 34,76,279
"4085",1999,5,35 - 39,102,389
"4085",1999,5,40 - 44,197,526
"4085",1999,5,45 - 49,216,632
"4085",1999,5,50 - 54,251,665
"4085",1999,5,55 - 59,338,994
"4085",1999,5,60 - 64,444,1158
"4085",1999,5,65 - 69,427,903
"4085",1999,5,70 - 74,765,922
"4085",1999,5,75 - 79,1211,803
"4085",1999,5,80 - 84,1206,544
"4085",1999,5,85 - 89,2521,884
"4085",1999,5,90 - 94,2566,713
"4085",1999,5,95+,1405,274
"4085",1999,5,UNK,0,0
"4085",1999,6,Total,3363,6170
"4085",1999,6,0,0,0
"4085",1999,6,1,0,0
"4085",1999,6,2,0,0
"4085",1999,6,3,0,0
"4085",1999,6,4,1,0
"4085",1999,6,5 - 9,1,0
"4085",1999,6,10 - 14,0,2
"4085",1999,6,15 - 19,18,46
"4085",1999,6,20 - 24,36,193
"4085",1999,6,25 - 29,40,221
"4085",1999,6,30 - 34,62,311
"4085",1999,6,35 - 39,94,452
"4085",1999,6,40 - 44,125,585
"4085",1999,6,45 - 49,143,628
"4085",1999,6,50 - 54,142,524
"4085",1999,6,55 - 59,196,740
"4085",1999,6,60 - 64,192,738
"4085",1999,6,65 - 69,156,535
"4085",1999,6,70 - 74,199,299
"4085",1999,6,75 - 79,275,275
"4085",1999,6,80 - 84,355,200
"4085",1999,6,85 - 89,672,261
"4085",1999,6,90 - 94,498,130
"4085",1999,6,95+,158,30
"4085",1999,6,UNK,0,0
"4085",1999,7,Total,8517,7197
"4085",1999,7,0,26,39
"4085",1999,7,1,11,8
"4085",1999,7,2,6,9
"4085",1999,7,3,5,6
"4085",1999,7,4,3,6
"4085",1999,7,5 - 9,22,19
"4085",1999,7,10 - 14,19,41
"4085",1999,7,15 - 19,23,43
"4085",1999,7,20 - 24,26,67
"4085",1999,7,25 - 29,29,56
"4085",1999,7,30 - 34,52,96
"4085",1999,7,35 - 39,82,122
"4085",1999,7,40 - 44,99,187
"4085",1999,7,45 - 49,144,202
"4085",1999,7,50 - 54,139,199
"4085",1999,7,55 - 59,257,374
"4085",1999,7,60 - 64,360,510
"4085",1999,7,65 - 69,490,685
"4085",1999,7,70 - 74,822,897
"4085",1999,7,75 - 79,1598,1271
"4085",1999,7,80 - 84,1392,964
"4085",1999,7,85 - 89,1891,1059
"4085",1999,7,90 - 94,839,303
"4085",1999,7,95+,182,34
"4085",1999,7,UNK,0,0
"4085",1999,8,Total,14779,8553
"4085",1999,8,0,16,18
"4085",1999,8,1,5,4
"4085",1999,8,2,2,4
"4085",1999,8,3,3,3
"4085",1999,8,4,5,1
"4085",1999,8,5 - 9,12,9
"4085",1999,8,10 - 14,10,16
"4085",1999,8,15 - 19,11,18
"4085",1999,8,20 - 24,15,23
"4085",1999,8,25 - 29,26,27
"4085",1999,8,30 - 34,32,38
"4085",1999,8,35 - 39,48,100
"4085",1999,8,40 - 44,73,128
"4085",1999,8,45 - 49,109,207
"4085",1999,8,50 - 54,124,262
"4085",1999,8,55 - 59,225,524
"4085",1999,8,60 - 64,530,865
"4085",1999,8,65 - 69,853,1105
"4085",1999,8,70 - 74,1505,1267
"4085",1999,8,75 - 79,2725,1444
"4085",1999,8,80 - 84,2471,956
"4085",1999,8,85 - 89,3651,1049
"4085",1999,8,90 - 94,1900,423
"4085",1999,8,95+,428,62
"4085",1999,8,UNK,0,0
"4085",1999,9,Total,19740,20414
"4085",1999,9,0,6,9
"4085",1999,9,1,1,4
"4085",1999,9,2,2,1
"4085",1999,9,3,0,1
"4085",1999,9,4,1,0
"4085",1999,9,5 - 9,4,6
"4085",1999,9,10 - 14,1,6
"4085",1999,9,15 - 19,7,7
"4085",1999,9,20 - 24,7,13
"4085",1999,9,25 - 29,20,51
"4085",1999,9,30 - 34,96,208
"4085",1999,9,35 - 39,234,618
"4085",1999,9,40 - 44,425,1019
"4085",1999,9,45 - 49,588,1352
"4085",1999,9,50 - 54,652,1399
"4085",1999,9,55 - 59,1004,2286
"4085",1999,9,60 - 64,1198,3046
"4085",1999,9,65 - 69,1304,2561
"4085",1999,9,70 - 74,1828,2327
"4085",1999,9,75 - 79,3056,1969
"4085",1999,9,80 - 84,2543,1284
"4085",1999,9,85 - 89,4040,1458
"4085",1999,9,90 - 94,2160,662
"4085",1999,9,95+,563,127
"4085",1999,9,UNK,0,0
"4085",1999,10,Total,6140,4609
"4085",1999,10,0,3,2
"4085",1999,10,1,1,1
"4085",1999,10,2,0,1
"4085",1999,10,3,0,1
"4085",1999,10,4,0,1
"4085",1999,10,5 - 9,0,3
"4085",1999,10,10 - 14,3,1
"4085",1999,10,15 - 19,2,3
"4085",1999,10,20 - 24,2,8
"4085",1999,10,25 - 29,4,7
"4085",1999,10,30 - 34,16,6
"4085",1999,10,35 - 39,12,25
"4085",1999,10,40 - 44,24,34
"4085",1999,10,45 - 49,44,66
"4085",1999,10,50 - 54,51,82
"4085",1999,10,55 - 59,95,175
"4085",1999,10,60 - 64,190,341
"4085",1999,10,65 - 69,327,453
"4085",1999,10,70 - 74,584,609
"4085",1999,10,75 - 79,1087,786
"4085",1999,10,80 - 84,971,622
"4085",1999,10,85 - 89,1635,852
"4085",1999,10,90 - 94,850,424
"4085",1999,10,95+,239,106
"4085",1999,10,UNK,0,0
"4085",1999,11,Total,1445,1790
"4085",1999,11,0,1108,1448
"4085",1999,11,1,21,30
"4085",1999,11,2,8,17
"4085",1999,11,3,11,10
"4085",1999,11,4,8,9
"4085",1999,11,5 - 9,16,22
"4085",1999,11,10 - 14,36,21
"4085",1999,11,15 - 19,13,27
"4085",1999,11,20 - 24,18,24
"4085",1999,11,25 - 29,16,17
"4085",1999,11,30 - 34,16,21
"4085",1999,11,35 - 39,16,25
"4085",1999,11,40 - 44,9,12
"4085",1999,11,45 - 49,23,14
"4085",1999,11,50 - 54,18,13
"4085",1999,11,55 - 59,20,23
"4085",1999,11,60 - 64,27,15
"4085",1999,11,65 - 69,17,16
"4085",1999,11,70 - 74,14,10
"4085",1999,11,75 - 79,14,7
"4085",1999,11,80 - 84,8,2
"4085",1999,11,85 - 89,4,5
"4085",1999,11,90 - 94,2,0
"4085",1999,11,95+,2,2
"4085",1999,11,UNK,0,0
"4085",1999,12,Total,24858,26647
"4085",1999,12,0,13,18
"4085",1999,12,1,13,6
"4085",1999,12,2,5,6
"4085",1999,12,3,4,4
"4085",1999,12,4,1,4
"4085",1999,12,5 - 9,8,7
"4085",1999,12,10 - 14,10,12
"4085",1999,12,15 - 19,18,17
"4085",1999,12,20 - 24,21,30
"4085",1999,12,25 - 29,12,48
"4085",1999,12,30 - 34,29,71
"4085",1999,12,35 - 39,66,100
"4085",1999,12,40 - 44,88,160
"4085",1999,12,45 - 49,168,242
"4085",1999,12,50 - 54,220,428
"4085",1999,12,55 - 59,460,993
"4085",1999,12,60 - 64,734,1896
"4085",1999,12,65 - 69,1220,2960
"4085",1999,12,70 - 74,2232,4228
"4085",1999,12,75 - 79,3769,4910
"4085",1999,12,80 - 84,3695,3571
"4085",1999,12,85 - 89,6330,4314
"4085",1999,12,90 - 94,4294,2121
"4085",1999,12,95+,1448,501
"4085",1999,12,UNK,0,0
"4085",1999,13,Total,12235,21130
"4085",1999,13,0,25,31
"4085",1999,13,1,32,45
"4085",1999,13,2,27,42
"4085",1999,13,3,20,24
"4085",1999,13,4,19,26
"4085",1999,13,5 - 9,60,118
"4085",1999,13,10 - 14,84,168
"4085",1999,13,15 - 19,394,1126
"4085",1999,13,20 - 24,332,1351
"4085",1999,13,25 - 29,308,1319
"4085",1999,13,30 - 34,369,1496
"4085",1999,13,35 - 39,462,1697
"4085",1999,13,40 - 44,434,1607
"4085",1999,13,45 - 49,473,1541
"4085",1999,13,50 - 54,401,1204
"4085",1999,13,55 - 59,576,1651
"4085",1999,13,60 - 64,654,1578
"4085",1999,13,65 - 69,556,1265
"4085",1999,13,70 - 74,784,1216
"4085",1999,13,75 - 79,1330,1165
"4085",1999,13,80 - 84,1199,791
"4085",1999,13,85 - 89,2036,1022
"4085",1999,13,90 - 94,1239,515
"4085",1999,13,95+,421,132
"4085",1999,13,UNK,0,0
"4085",1999,14,Total,301,418
"4085",1999,14,0,15,10
"4085",1999,14,1,0,3
"4085",1999,14,2,1,7
"4085",1999,14,3,0,6
"4085",1999,14,4,0,1
"4085",1999,14,5 - 9,11,9
"4085",1999,14,10 - 14,5,3
"4085",1999,14,15 - 19,20,20
"4085",1999,14,20 - 24,15,37
"4085",1999,14,25 - 29,18,38
"4085",1999,14,30 - 34,39,41
"4085",1999,14,35 - 39,25,47
"4085",1999,14,40 - 44,34,39
"4085",1999,14,45 - 49,22,40
"4085",1999,14,50 - 54,14,31
"4085",1999,14,55 - 59,22,30
"4085",1999,14,60 - 64,12,17
"4085",1999,14,65 - 69,7,13
"4085",1999,14,70 - 74,15,11
"4085",1999,14,75 - 79,5,1
"4085",1999,14,80 - 84,7,7
"4085",1999,14,85 - 89,11,6
"4085",1999,14,90 - 94,3,1
"4085",1999,14,95+,0,0
"4085",1999,14,UNK,0,0
"4085",2000,1,Total,449816,388981
"4085",2000,1,0,1445,1917
"4085",2000,1,1,139,183
"4085",2000,1,2,87,101
"4085",2000,1,3,60,91
"4085",2000,1,4,43,62
"4085",2000,1,5 - 9,196,279
"4085",2000,1,10 - 14,254,356
"4085",2000,1,15 - 19,621,1464
"4085",2000,1,20 - 24,708,2122
"4085",2000,1,25 - 29,793,2157
"4085",2000,1,30 - 34,1467,3368
"4085",2000,1,35 - 39,2557,5245
"4085",2000,1,40 - 44,3896,7965
"4085",2000,1,45 - 49,5745,11331
"4085",2000,1,50 - 54,7332,14292
"4085",2000,1,55 - 59,11716,24266
"4085",2000,1,60 - 64,19358,40025
"4085",2000,1,65 - 69,24452,46297
"4085",2000,1,70 - 74,40671,57769
"4085",2000,1,75 - 79,68915,57373
"4085",2000,1,80 - 84,64469,39741
"4085",2000,1,85 - 89,104772,45817
"4085",2000,1,90 - 94,68312,21708
"4085",2000,1,95+,21808,5052
"4085",2000,1,UNK,0,0
"4085",2000,2,Total,5058,5071
"4085",2000,2,0,16,32
"4085",2000,2,1,15,14
"4085",2000,2,2,2,3
