"","Year","Cause","Age","Female","Male"
"2085",1996,1,Total,32,45
"2085",1996,1,0,1,3
"2085",1996,1,1,1,0
"2085",1996,1,2,0,0
"2085",1996,1,3,0,0
"2085",1996,1,4,0,0
"2085",1996,1,5 - 9,0,0
"2085",1996,1,10 - 14,0,1
"2085",1996,1,15 - 19,0,1
"2085",1996,1,20 - 24,0,1
"2085",1996,1,25 - 29,0,3
"2085",1996,1,30 - 34,1,1
"2085",1996,1,35 - 39,0,1
"2085",1996,1,40 - 44,0,1
"2085",1996,1,45 - 49,2,3
"2085",1996,1,50 - 54,1,1
"2085",1996,1,55 - 59,1,1
"2085",1996,1,60 - 64,1,1
"2085",1996,1,65 - 69,1,4
"2085",1996,1,70 - 74,2,6
"2085",1996,1,75 - 79,6,7
"2085",1996,1,80 - 84,8,5
"2085",1996,1,85 - 89,5,1
"2085",1996,1,90 - 94,1,4
"2085",1996,1,95+,1,0
"2085",1996,1,UNK,0,0
"2085",1996,2,Total,2,2
"2085",1996,2,0,0,0
"2085",1996,2,1,1,0
"2085",1996,2,2,0,0
"2085",1996,2,3,0,0
"2085",1996,2,4,0,0
"2085",1996,2,5 - 9,0,0
"2085",1996,2,10 - 14,0,0
"2085",1996,2,15 - 19,0,0
"2085",1996,2,20 - 24,0,0
"2085",1996,2,25 - 29,0,0
"2085",1996,2,30 - 34,0,0
"2085",1996,2,35 - 39,0,0
"2085",1996,2,40 - 44,0,0
"2085",1996,2,45 - 49,0,0
"2085",1996,2,50 - 54,0,0
"2085",1996,2,55 - 59,0,0
"2085",1996,2,60 - 64,0,0
"2085",1996,2,65 - 69,0,0
"2085",1996,2,70 - 74,0,0
"2085",1996,2,75 - 79,0,0
"2085",1996,2,80 - 84,0,0
"2085",1996,2,85 - 89,0,0
"2085",1996,2,90 - 94,0,2
"2085",1996,2,95+,1,0
"2085",1996,2,UNK,0,0
"2085",1996,3,Total,4,9
"2085",1996,3,0,0,0
"2085",1996,3,1,0,0
"2085",1996,3,2,0,0
"2085",1996,3,3,0,0
"2085",1996,3,4,0,0
"2085",1996,3,5 - 9,0,0
"2085",1996,3,10 - 14,0,1
"2085",1996,3,15 - 19,0,0
"2085",1996,3,20 - 24,0,0
"2085",1996,3,25 - 29,0,0
"2085",1996,3,30 - 34,1,0
"2085",1996,3,35 - 39,0,0
"2085",1996,3,40 - 44,0,0
"2085",1996,3,45 - 49,0,1
"2085",1996,3,50 - 54,1,0
"2085",1996,3,55 - 59,0,0
"2085",1996,3,60 - 64,0,0
"2085",1996,3,65 - 69,0,1
"2085",1996,3,70 - 74,0,3
"2085",1996,3,75 - 79,0,0
"2085",1996,3,80 - 84,2,2
"2085",1996,3,85 - 89,0,1
"2085",1996,3,90 - 94,0,0
"2085",1996,3,95+,0,0
"2085",1996,3,UNK,0,0
"2085",1996,4,Total,16,12
"2085",1996,4,0,0,0
"2085",1996,4,1,0,0
"2085",1996,4,2,0,0
"2085",1996,4,3,0,0
"2085",1996,4,4,0,0
"2085",1996,4,5 - 9,0,0
"2085",1996,4,10 - 14,0,0
"2085",1996,4,15 - 19,0,0
"2085",1996,4,20 - 24,0,0
"2085",1996,4,25 - 29,0,0
"2085",1996,4,30 - 34,0,0
"2085",1996,4,35 - 39,0,0
"2085",1996,4,40 - 44,0,1
"2085",1996,4,45 - 49,1,0
"2085",1996,4,50 - 54,0,1
"2085",1996,4,55 - 59,0,1
"2085",1996,4,60 - 64,0,0
"2085",1996,4,65 - 69,1,2
"2085",1996,4,70 - 74,2,1
"2085",1996,4,75 - 79,4,4
"2085",1996,4,80 - 84,4,2
"2085",1996,4,85 - 89,3,0
"2085",1996,4,90 - 94,1,0
"2085",1996,4,95+,0,0
"2085",1996,4,UNK,0,0
"2085",0,5,Total,0,1
"2085",0,5,0,0,0
"2085",0,5,1,0,0
"2085",0,5,2,0,0
"2085",0,5,3,0,0
"2085",0,5,4,0,0
"2085",0,5,5 - 9,0,0
"2085",0,5,10 - 14,0,0
"2085",0,5,15 - 19,0,0
"2085",0,5,20 - 24,0,0
"2085",0,5,25 - 29,0,0
"2085",0,5,30 - 34,0,0
"2085",0,5,35 - 39,0,1
"2085",0,5,40 - 44,0,0
"2085",0,5,45 - 49,0,0
"2085",0,5,50 - 54,0,0
"2085",0,5,55 - 59,0,0
"2085",0,5,60 - 64,0,0
"2085",0,5,65 - 69,0,0
"2085",0,5,70 - 74,0,0
"2085",0,5,75 - 79,0,0
"2085",0,5,80 - 84,0,0
"2085",0,5,85 - 89,0,0
"2085",0,5,90 - 94,0,0
"2085",0,5,95+,0,0
"2085",0,5,UNK,0,0
"2085",0,6,Total,0,0
"2085",0,6,0,0,0
"2085",0,6,1,0,0
"2085",0,6,2,0,0
"2085",0,6,3,0,0
"2085",0,6,4,0,0
"2085",0,6,5 - 9,0,0
"2085",0,6,10 - 14,0,0
"2085",0,6,15 - 19,0,0
"2085",0,6,20 - 24,0,0
"2085",0,6,25 - 29,0,0
"2085",0,6,30 - 34,0,0
"2085",0,6,35 - 39,0,0
"2085",0,6,40 - 44,0,0
"2085",0,6,45 - 49,0,0
"2085",0,6,50 - 54,0,0
"2085",0,6,55 - 59,0,0
"2085",0,6,60 - 64,0,0
"2085",0,6,65 - 69,0,0
"2085",0,6,70 - 74,0,0
"2085",0,6,75 - 79,0,0
"2085",0,6,80 - 84,0,0
"2085",0,6,85 - 89,0,0
"2085",0,6,90 - 94,0,0
"2085",0,6,95+,0,0
"2085",0,6,UNK,0,0
"2085",0,7,Total,0,1
